,result,odds-home,odds-draw,odds-away,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-shots_on_target,home-possession,home-opposition_shots,home-opposition_shots_on_target,home-opposition_possession,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-shots_on_target,away-possession,away-opposition_shots,away-opposition_shots_on_target,away-opposition_possession,home_shot_accuracy,home_shot_efficiency,home_opposition_shot_accuracy,home_opposition_shot_efficiency,away_shot_accuracy,away_shot_efficiency,away_opposition_shot_accuracy,away_opposition_shot_efficiency
2330,H,1.22,6.0,15.0,8,1,1,31,10,126,51,499,117,59,411,5,1,4,14,17,99,46,413,110,59,496,0.40476190476190477,0.6078431372549019,0.5042735042735043,0.1694915254237288,0.46464646464646464,0.30434782608695654,0.5363636363636364,0.288135593220339
2331,A,2.0,3.5,3.75,4,3,3,15,17,119,65,455,139,71,455,4,2,4,13,16,115,57,409,126,69,500,0.5462184873949579,0.23076923076923078,0.5107913669064749,0.23943661971830985,0.4956521739130435,0.22807017543859648,0.5476190476190477,0.2318840579710145
2332,H,1.3,5.0,11.0,6,1,3,11,7,132,57,510,85,41,400,3,0,7,17,22,97,42,377,122,53,533,0.4318181818181818,0.19298245614035087,0.4823529411764706,0.17073170731707318,0.4329896907216495,0.40476190476190477,0.4344262295081967,0.41509433962264153
2333,H,1.57,3.75,6.25,3,5,2,16,12,122,44,475,89,36,435,2,1,7,11,18,81,36,387,146,65,523,0.36065573770491804,0.36363636363636365,0.4044943820224719,0.3333333333333333,0.4444444444444444,0.3055555555555556,0.4452054794520548,0.27692307692307694
2334,D,2.88,3.2,2.5,5,4,1,11,6,103,46,402,133,60,508,6,4,0,18,8,169,89,559,97,55,351,0.44660194174757284,0.2391304347826087,0.45112781954887216,0.1,0.5266272189349113,0.20224719101123595,0.5670103092783505,0.14545454545454545
2335,D,2.6,3.4,2.7,8,1,1,22,9,157,85,498,126,66,412,6,1,3,22,12,135,65,497,105,48,413,0.5414012738853503,0.25882352941176473,0.5238095238095238,0.13636363636363635,0.48148148148148145,0.3384615384615385,0.45714285714285713,0.25
2336,A,2.5,3.4,2.8,3,0,7,13,18,113,64,421,159,84,489,4,2,4,16,19,123,64,454,140,73,456,0.5663716814159292,0.203125,0.5283018867924528,0.21428571428571427,0.5203252032520326,0.25,0.5214285714285715,0.2602739726027397
2337,D,1.3,5.0,12.0,5,2,3,18,12,142,67,479,107,49,431,3,2,5,8,16,138,81,432,146,70,477,0.47183098591549294,0.26865671641791045,0.45794392523364486,0.24489795918367346,0.5869565217391305,0.09876543209876543,0.4794520547945205,0.22857142857142856
2338,D,1.25,5.5,13.0,4,5,1,10,5,180,87,518,129,66,392,1,2,7,13,22,114,63,420,114,44,489,0.48333333333333334,0.11494252873563218,0.5116279069767442,0.07575757575757576,0.5526315789473685,0.20634920634920634,0.38596491228070173,0.5
2339,H,1.14,7.5,21.0,7,2,1,18,9,148,83,513,118,60,396,2,2,6,7,18,126,71,423,126,77,486,0.5608108108108109,0.21686746987951808,0.5084745762711864,0.15,0.5634920634920635,0.09859154929577464,0.6111111111111112,0.23376623376623376
2340,D,1.91,3.4,4.2,5,0,5,13,19,89,39,404,115,66,505,2,2,6,10,18,103,46,427,122,63,482,0.43820224719101125,0.3333333333333333,0.5739130434782609,0.2878787878787879,0.44660194174757284,0.21739130434782608,0.5163934426229508,0.2857142857142857
2341,D,2.4,3.25,3.0,3,2,5,12,13,136,65,448,124,64,462,4,0,6,10,12,123,63,436,77,43,473,0.47794117647058826,0.18461538461538463,0.5161290322580645,0.203125,0.5121951219512195,0.15873015873015872,0.5584415584415584,0.27906976744186046
2342,D,7.0,4.5,1.44,5,1,4,14,16,119,58,407,137,72,502,8,1,1,30,10,127,59,500,114,57,410,0.48739495798319327,0.2413793103448276,0.5255474452554745,0.2222222222222222,0.4645669291338583,0.5084745762711864,0.5,0.17543859649122806
2343,D,1.22,6.0,15.0,8,1,1,23,9,128,69,481,92,44,429,2,2,6,13,22,127,71,437,145,89,473,0.5390625,0.3333333333333333,0.4782608695652174,0.20454545454545456,0.5590551181102362,0.18309859154929578,0.6137931034482759,0.24719101123595505
2344,A,4.5,3.6,1.8,3,3,4,19,22,109,61,411,146,63,498,7,2,1,21,9,155,85,513,132,67,397,0.5596330275229358,0.3114754098360656,0.4315068493150685,0.3492063492063492,0.5483870967741935,0.24705882352941178,0.5075757575757576,0.13432835820895522
2345,D,2.0,3.4,3.8,3,3,4,12,12,102,50,510,136,69,399,2,2,6,12,18,114,45,440,163,84,470,0.49019607843137253,0.24,0.5073529411764706,0.17391304347826086,0.39473684210526316,0.26666666666666666,0.5153374233128835,0.21428571428571427
2346,H,1.53,4.0,6.5,4,5,1,10,5,192,90,524,125,66,386,4,2,4,15,18,118,64,442,140,75,468,0.46875,0.1111111111111111,0.528,0.07575757575757576,0.5423728813559322,0.234375,0.5357142857142857,0.24
2347,H,1.25,5.5,13.0,7,2,1,22,9,134,75,491,91,45,419,2,2,6,12,18,112,46,428,159,77,482,0.5597014925373134,0.29333333333333333,0.4945054945054945,0.2,0.4107142857142857,0.2608695652173913,0.48427672955974843,0.23376623376623376
2348,D,2.2,3.25,3.4,2,0,8,10,19,104,57,419,153,80,491,2,3,5,14,21,114,61,412,154,93,498,0.5480769230769231,0.17543859649122806,0.5228758169934641,0.2375,0.5350877192982456,0.22950819672131148,0.6038961038961039,0.22580645161290322
2349,A,1.29,5.0,13.0,4,3,3,16,12,164,81,480,108,51,430,2,3,5,9,14,103,44,432,118,61,477,0.49390243902439024,0.19753086419753085,0.4722222222222222,0.23529411764705882,0.42718446601941745,0.20454545454545456,0.5169491525423728,0.22950819672131148
2350,A,1.13,8.0,26.0,8,1,1,22,8,152,85,528,112,57,381,1,3,6,14,19,115,62,425,124,49,484,0.5592105263157895,0.25882352941176473,0.5089285714285714,0.14035087719298245,0.5391304347826087,0.22580645161290322,0.3951612903225806,0.3877551020408163
2351,D,2.6,3.25,2.75,3,3,4,19,22,106,59,413,146,64,496,3,3,4,9,15,139,82,425,156,80,485,0.5566037735849056,0.3220338983050847,0.4383561643835616,0.34375,0.5899280575539568,0.10975609756097561,0.5128205128205128,0.1875
2352,D,1.67,3.6,5.5,5,1,4,13,17,85,35,412,114,64,497,2,2,6,7,21,123,69,413,126,73,496,0.4117647058823529,0.37142857142857144,0.5614035087719298,0.265625,0.5609756097560976,0.10144927536231885,0.5793650793650794,0.2876712328767123
2353,D,5.5,3.6,1.67,2,4,4,11,13,99,48,510,136,67,399,8,1,1,21,7,166,88,522,131,63,388,0.48484848484848486,0.22916666666666666,0.49264705882352944,0.19402985074626866,0.5301204819277109,0.23863636363636365,0.48091603053435117,0.1111111111111111
2354,H,6.5,4.0,1.53,3,3,4,12,12,141,71,460,116,58,450,7,2,1,26,9,133,62,497,112,54,413,0.5035460992907801,0.16901408450704225,0.5,0.20689655172413793,0.46616541353383456,0.41935483870967744,0.48214285714285715,0.16666666666666666
2355,A,2.6,3.25,2.75,4,2,4,12,16,111,50,414,136,67,495,4,1,5,11,11,122,61,440,76,46,469,0.45045045045045046,0.24,0.49264705882352944,0.23880597014925373,0.5,0.18032786885245902,0.6052631578947368,0.2391304347826087
2356,A,1.83,3.4,4.75,3,3,4,11,13,107,48,420,125,60,489,2,5,3,11,11,101,51,506,137,70,403,0.4485981308411215,0.22916666666666666,0.48,0.21666666666666667,0.504950495049505,0.21568627450980393,0.5109489051094891,0.15714285714285714
2357,A,2.5,3.25,2.88,2,2,6,16,20,111,54,423,140,58,486,4,2,4,13,19,79,30,414,113,64,496,0.4864864864864865,0.2962962962962963,0.4142857142857143,0.3448275862068966,0.379746835443038,0.43333333333333335,0.5663716814159292,0.296875
2358,H,4.0,3.5,1.91,3,4,3,9,13,136,82,410,166,85,500,7,2,1,20,8,147,84,495,93,48,415,0.6029411764705882,0.10975609756097561,0.5120481927710844,0.15294117647058825,0.5714285714285714,0.23809523809523808,0.5161290322580645,0.16666666666666666
2359,A,2.1,3.4,3.5,1,2,7,11,19,111,47,419,162,82,491,2,4,4,17,22,114,65,424,147,65,485,0.42342342342342343,0.23404255319148937,0.5061728395061729,0.23170731707317074,0.5701754385964912,0.26153846153846155,0.4421768707482993,0.3384615384615385
2360,A,6.0,4.0,1.57,2,3,5,13,20,101,52,416,153,93,494,4,3,3,17,14,166,80,487,108,53,423,0.5148514851485149,0.25,0.6078431372549019,0.21505376344086022,0.4819277108433735,0.2125,0.49074074074074076,0.2641509433962264
2361,H,1.91,3.4,4.2,6,2,2,20,9,144,69,509,108,51,401,5,4,1,12,5,185,85,523,117,57,387,0.4791666666666667,0.2898550724637681,0.4722222222222222,0.17647058823529413,0.4594594594594595,0.1411764705882353,0.48717948717948717,0.08771929824561403
2362,H,1.33,5.0,10.0,7,2,1,20,7,170,89,521,128,64,389,3,2,5,10,16,111,46,414,145,72,495,0.5235294117647059,0.2247191011235955,0.5,0.109375,0.4144144144144144,0.21739130434782608,0.496551724137931,0.2222222222222222
2363,A,2.63,3.25,2.75,2,3,5,8,20,113,64,414,123,64,495,3,3,4,11,12,135,68,449,129,64,461,0.5663716814159292,0.125,0.5203252032520326,0.3125,0.5037037037037037,0.16176470588235295,0.49612403100775193,0.1875
2364,A,1.5,4.0,7.0,5,1,4,11,8,129,65,450,82,45,459,2,1,7,11,18,103,58,424,147,77,486,0.5038759689922481,0.16923076923076924,0.5487804878048781,0.17777777777777778,0.5631067961165048,0.1896551724137931,0.5238095238095238,0.23376623376623376
2365,H,5.0,3.6,1.73,3,2,5,14,20,111,61,436,127,66,474,8,1,1,23,5,169,91,531,104,53,378,0.5495495495495496,0.22950819672131148,0.5196850393700787,0.30303030303030304,0.5384615384615384,0.25274725274725274,0.5096153846153846,0.09433962264150944
2366,H,1.4,4.33,8.5,7,1,2,14,6,151,64,527,85,39,383,3,2,5,9,14,95,47,391,115,55,519,0.423841059602649,0.21875,0.4588235294117647,0.15384615384615385,0.49473684210526314,0.19148936170212766,0.4782608695652174,0.2545454545454545
2367,H,3.25,3.1,2.3,1,2,7,11,19,75,37,355,117,51,554,6,3,1,15,7,138,69,462,107,54,448,0.49333333333333335,0.2972972972972973,0.4358974358974359,0.37254901960784315,0.5,0.21739130434782608,0.5046728971962616,0.12962962962962962
2368,H,1.06,11.0,29.0,9,0,1,35,10,125,64,533,102,49,377,4,3,3,9,8,101,41,411,157,80,499,0.512,0.546875,0.4803921568627451,0.20408163265306123,0.40594059405940597,0.21951219512195122,0.5095541401273885,0.1
2369,D,2.2,3.25,3.25,2,2,6,9,20,102,54,452,101,49,458,3,3,4,14,17,156,80,524,105,43,386,0.5294117647058824,0.16666666666666666,0.48514851485148514,0.40816326530612246,0.5128205128205128,0.175,0.4095238095238095,0.3953488372093023
2370,A,5.5,3.25,1.73,2,4,4,11,15,98,48,436,123,49,474,8,2,0,27,8,129,56,571,111,52,339,0.4897959183673469,0.22916666666666666,0.3983739837398374,0.30612244897959184,0.43410852713178294,0.48214285714285715,0.46846846846846846,0.15384615384615385
2371,A,7.5,3.8,1.5,2,0,8,16,26,93,39,375,137,60,535,6,4,0,18,8,171,91,550,103,59,360,0.41935483870967744,0.41025641025641024,0.43795620437956206,0.43333333333333335,0.5321637426900585,0.1978021978021978,0.5728155339805825,0.13559322033898305
2372,A,3.0,3.25,2.38,3,2,5,9,11,96,52,436,163,72,474,3,5,2,19,13,125,52,476,88,38,434,0.5416666666666666,0.17307692307692307,0.44171779141104295,0.1527777777777778,0.416,0.36538461538461536,0.4318181818181818,0.34210526315789475
2373,H,1.44,3.8,9.0,4,5,1,9,5,106,47,406,132,63,504,2,3,5,8,13,114,44,390,139,68,520,0.44339622641509435,0.19148936170212766,0.4772727272727273,0.07936507936507936,0.38596491228070173,0.18181818181818182,0.4892086330935252,0.19117647058823528
2374,D,2.5,3.3,2.75,5,1,4,13,16,86,43,399,125,72,511,4,5,1,18,12,87,38,517,98,43,393,0.5,0.3023255813953488,0.576,0.2222222222222222,0.4367816091954023,0.47368421052631576,0.4387755102040816,0.27906976744186046
2375,D,13.0,6.0,1.22,3,3,4,12,16,125,61,466,107,58,443,7,2,1,23,4,152,82,622,55,35,288,0.488,0.19672131147540983,0.5420560747663551,0.27586206896551724,0.5394736842105263,0.2804878048780488,0.6363636363636364,0.11428571428571428
2376,H,1.91,3.5,4.0,4,1,5,15,17,110,48,430,134,74,480,1,3,6,7,16,110,60,339,127,50,571,0.43636363636363634,0.3125,0.5522388059701493,0.22972972972972974,0.5454545454545454,0.11666666666666667,0.3937007874015748,0.32
2377,D,3.0,3.4,2.3,2,3,5,8,14,112,64,460,107,51,450,6,2,2,17,10,111,45,509,104,41,401,0.5714285714285714,0.125,0.4766355140186916,0.27450980392156865,0.40540540540540543,0.37777777777777777,0.3942307692307692,0.24390243902439024
2378,H,1.53,3.8,7.0,7,2,1,18,6,171,89,529,125,61,381,4,1,5,9,9,133,65,461,80,46,448,0.52046783625731,0.20224719101123595,0.488,0.09836065573770492,0.48872180451127817,0.13846153846153847,0.575,0.1956521739130435
2379,D,2.4,3.25,3.0,3,2,5,9,13,110,49,417,118,55,492,4,1,5,9,10,125,57,459,88,49,451,0.44545454545454544,0.1836734693877551,0.4661016949152542,0.23636363636363636,0.456,0.15789473684210525,0.5568181818181818,0.20408163265306123
2380,H,3.0,3.3,2.38,2,2,6,16,20,110,54,423,139,54,486,3,4,3,9,14,152,87,406,163,86,504,0.4909090909090909,0.2962962962962963,0.38848920863309355,0.37037037037037035,0.5723684210526315,0.10344827586206896,0.5276073619631901,0.16279069767441862
2381,H,1.4,4.5,8.5,5,3,2,16,10,172,82,489,109,56,421,4,2,4,13,11,126,64,442,137,69,468,0.47674418604651164,0.1951219512195122,0.5137614678899083,0.17857142857142858,0.5079365079365079,0.203125,0.5036496350364964,0.15942028985507245
2382,D,1.4,4.33,9.0,4,4,2,10,8,183,86,512,116,58,398,5,2,3,14,17,79,29,417,122,70,493,0.46994535519125685,0.11627906976744186,0.5,0.13793103448275862,0.3670886075949367,0.4827586206896552,0.5737704918032787,0.24285714285714285
2383,H,1.14,8.0,17.0,7,1,2,22,8,171,92,525,94,46,385,3,1,6,12,16,108,62,437,140,73,473,0.5380116959064327,0.2391304347826087,0.48936170212765956,0.17391304347826086,0.5740740740740741,0.1935483870967742,0.5214285714285715,0.2191780821917808
2384,D,1.25,5.5,13.0,7,2,1,17,5,179,91,530,108,47,380,2,3,5,13,19,97,52,412,155,96,498,0.5083798882681564,0.18681318681318682,0.4351851851851852,0.10638297872340426,0.5360824742268041,0.25,0.6193548387096774,0.19791666666666666
2385,A,2.0,3.4,3.8,3,2,5,10,15,111,44,408,147,74,501,3,3,4,18,22,116,60,436,134,60,473,0.3963963963963964,0.22727272727272727,0.5034013605442177,0.20270270270270271,0.5172413793103449,0.3,0.44776119402985076,0.36666666666666664
2386,A,11.0,5.0,1.29,2,6,2,10,11,95,44,380,103,45,530,9,0,1,34,9,140,68,538,100,48,372,0.4631578947368421,0.22727272727272727,0.4368932038834951,0.24444444444444444,0.4857142857142857,0.5,0.48,0.1875
2387,D,1.8,3.5,4.5,2,3,5,10,16,134,61,470,114,56,439,3,4,3,13,15,128,62,468,104,53,441,0.4552238805970149,0.16393442622950818,0.49122807017543857,0.2857142857142857,0.484375,0.20967741935483872,0.5096153846153846,0.2830188679245283
2388,A,1.4,4.5,8.0,6,2,2,18,11,115,49,505,104,45,405,2,5,3,11,12,81,35,405,120,63,505,0.4260869565217391,0.3673469387755102,0.4326923076923077,0.24444444444444444,0.43209876543209874,0.3142857142857143,0.525,0.19047619047619047
2389,H,1.73,3.6,5.0,4,1,5,15,18,108,58,437,127,67,473,1,2,7,11,18,107,47,421,158,78,489,0.5370370370370371,0.25862068965517243,0.5275590551181102,0.26865671641791045,0.4392523364485981,0.23404255319148937,0.4936708860759494,0.23076923076923078
2390,H,4.75,3.5,1.8,3,4,3,11,9,94,45,501,128,61,408,6,2,2,16,7,156,93,502,103,49,408,0.4787234042553192,0.24444444444444444,0.4765625,0.14754098360655737,0.5961538461538461,0.17204301075268819,0.47572815533980584,0.14285714285714285
2391,D,1.3,4.5,13.0,7,3,0,17,6,171,94,549,105,58,361,4,1,5,9,14,104,50,404,111,63,506,0.5497076023391813,0.18085106382978725,0.5523809523809524,0.10344827586206896,0.4807692307692308,0.18,0.5675675675675675,0.2222222222222222
2392,H,1.8,3.4,4.75,6,2,2,15,11,128,60,461,105,50,449,2,4,4,10,15,98,46,436,120,51,474,0.46875,0.25,0.47619047619047616,0.22,0.46938775510204084,0.21739130434782608,0.425,0.29411764705882354
2393,A,2.1,3.25,3.6,8,2,0,25,5,125,53,576,109,50,334,7,1,2,18,6,139,62,529,88,38,381,0.424,0.4716981132075472,0.45871559633027525,0.1,0.4460431654676259,0.2903225806451613,0.4318181818181818,0.15789473684210525
2394,H,1.07,11.0,26.0,6,3,1,23,5,147,80,611,61,38,299,4,1,5,14,15,112,53,445,128,70,465,0.54421768707483,0.2875,0.6229508196721312,0.13157894736842105,0.4732142857142857,0.2641509433962264,0.546875,0.21428571428571427
2395,A,1.73,3.5,5.0,3,4,3,9,18,112,62,412,113,62,498,3,4,3,12,17,62,28,329,133,64,581,0.5535714285714286,0.14516129032258066,0.5486725663716814,0.2903225806451613,0.45161290322580644,0.42857142857142855,0.48120300751879697,0.265625
2396,H,3.1,3.25,2.3,1,2,7,7,18,114,65,348,131,54,562,2,2,6,8,19,105,54,460,103,47,450,0.5701754385964912,0.1076923076923077,0.4122137404580153,0.3333333333333333,0.5142857142857142,0.14814814814814814,0.4563106796116505,0.40425531914893614
2397,H,1.62,3.75,5.5,4,6,0,16,9,81,33,511,100,45,398,5,0,5,16,14,73,37,342,137,70,568,0.4074074074074074,0.48484848484848486,0.45,0.2,0.5068493150684932,0.43243243243243246,0.5109489051094891,0.2
2398,A,9.0,4.33,1.4,2,3,5,9,23,118,67,420,114,57,489,6,2,2,20,8,138,69,506,111,55,404,0.5677966101694916,0.13432835820895522,0.5,0.40350877192982454,0.5,0.2898550724637681,0.4954954954954955,0.14545454545454545
2399,D,1.33,5.0,9.0,4,5,1,21,12,121,49,470,96,41,440,0,4,6,6,16,106,56,402,110,48,508,0.4049586776859504,0.42857142857142855,0.4270833333333333,0.2926829268292683,0.5283018867924528,0.10714285714285714,0.43636363636363634,0.3333333333333333
2400,H,5.0,3.75,1.67,6,2,2,17,5,94,48,472,114,63,438,6,1,3,18,8,118,59,584,77,28,326,0.5106382978723404,0.3541666666666667,0.5526315789473685,0.07936507936507936,0.5,0.3050847457627119,0.36363636363636365,0.2857142857142857
2401,H,6.0,3.75,1.62,2,1,7,7,19,109,61,418,150,75,492,4,4,2,10,8,176,81,524,107,53,386,0.5596330275229358,0.11475409836065574,0.5,0.25333333333333335,0.4602272727272727,0.12345679012345678,0.4953271028037383,0.1509433962264151
2402,D,1.53,4.0,6.5,4,2,4,9,9,120,57,461,92,51,449,3,1,6,16,18,116,60,418,147,59,492,0.475,0.15789473684210525,0.5543478260869565,0.17647058823529413,0.5172413793103449,0.26666666666666666,0.4013605442176871,0.3050847457627119
2403,H,2.0,3.4,3.8,3,4,3,9,14,142,78,413,169,88,497,4,1,5,15,18,101,50,445,128,68,465,0.5492957746478874,0.11538461538461539,0.5207100591715976,0.1590909090909091,0.49504950495049505,0.3,0.53125,0.2647058823529412
2404,D,5.5,4.0,1.62,4,2,4,17,20,116,63,437,145,68,473,5,3,2,16,10,185,85,491,105,50,419,0.5431034482758621,0.2698412698412698,0.4689655172413793,0.29411764705882354,0.4594594594594595,0.18823529411764706,0.47619047619047616,0.2
2405,H,2.0,3.4,3.8,1,2,7,9,16,103,45,416,150,75,494,2,3,5,9,22,105,60,419,122,62,490,0.4368932038834951,0.2,0.5,0.21333333333333335,0.5714285714285714,0.15,0.5081967213114754,0.3548387096774194
2406,A,1.91,3.4,4.2,5,3,2,14,12,72,24,412,126,70,498,3,2,5,11,14,118,50,426,146,75,483,0.3333333333333333,0.5833333333333334,0.5555555555555556,0.17142857142857143,0.423728813559322,0.22,0.5136986301369864,0.18666666666666668
2407,H,1.91,3.4,4.2,4,2,4,13,11,126,65,444,145,68,466,3,4,3,11,10,83,41,498,135,67,410,0.5158730158730159,0.2,0.4689655172413793,0.16176470588235295,0.4939759036144578,0.2682926829268293,0.4962962962962963,0.14925373134328357
2408,A,2.5,3.25,2.88,1,4,5,11,19,92,46,404,164,99,506,2,3,5,7,12,113,51,416,117,52,493,0.5,0.2391304347826087,0.6036585365853658,0.1919191919191919,0.45132743362831856,0.13725490196078433,0.4444444444444444,0.23076923076923078
2409,D,2.8,3.4,2.4,3,4,3,11,13,120,62,449,124,65,461,5,1,4,16,19,146,69,489,103,55,421,0.5166666666666667,0.1774193548387097,0.5241935483870968,0.2,0.4726027397260274,0.2318840579710145,0.5339805825242718,0.34545454545454546
2410,H,1.8,3.75,4.2,4,3,3,17,19,100,49,420,113,60,490,3,3,4,12,19,66,35,392,132,63,518,0.49,0.3469387755102041,0.5309734513274337,0.31666666666666665,0.5303030303030303,0.34285714285714286,0.4772727272727273,0.30158730158730157
2411,A,4.33,3.25,1.91,1,4,5,8,16,87,40,430,119,51,480,6,4,0,16,6,162,85,557,103,58,353,0.45977011494252873,0.2,0.42857142857142855,0.3137254901960784,0.5246913580246914,0.18823529411764706,0.5631067961165048,0.10344827586206896
2412,H,1.4,4.2,9.0,5,1,4,15,14,136,60,505,142,50,405,2,2,6,7,15,109,41,382,144,68,528,0.4411764705882353,0.25,0.352112676056338,0.28,0.3761467889908257,0.17073170731707318,0.4722222222222222,0.22058823529411764
2413,A,2.9,3.3,2.4,3,4,3,11,11,78,30,389,125,64,521,3,3,4,14,17,152,80,509,102,39,401,0.38461538461538464,0.36666666666666664,0.512,0.171875,0.5263157894736842,0.175,0.38235294117647056,0.4358974358974359
2414,D,2.5,3.3,2.75,3,1,6,12,16,115,54,434,121,68,476,1,4,5,8,15,135,63,470,106,49,439,0.46956521739130436,0.2222222222222222,0.5619834710743802,0.23529411764705882,0.4666666666666667,0.12698412698412698,0.46226415094339623,0.30612244897959184
2415,H,1.73,3.5,5.0,3,4,3,11,13,119,56,463,113,55,447,4,3,3,10,12,101,41,404,172,84,506,0.47058823529411764,0.19642857142857142,0.48672566371681414,0.23636363636363636,0.40594059405940597,0.24390243902439024,0.4883720930232558,0.14285714285714285
2416,A,2.8,3.4,2.5,5,2,3,15,10,160,97,477,101,49,432,7,1,2,24,8,175,90,528,97,50,382,0.60625,0.15463917525773196,0.48514851485148514,0.20408163265306123,0.5142857142857142,0.26666666666666666,0.5154639175257731,0.16
2417,H,1.91,3.6,4.0,6,2,2,18,6,136,71,508,100,49,402,6,3,1,16,6,183,97,524,106,47,386,0.5220588235294118,0.2535211267605634,0.49,0.12244897959183673,0.5300546448087432,0.16494845360824742,0.44339622641509435,0.1276595744680851
2418,H,1.8,3.5,4.5,4,3,3,12,11,113,66,478,117,51,432,3,3,4,14,16,124,61,416,98,60,494,0.584070796460177,0.18181818181818182,0.4358974358974359,0.21568627450980393,0.49193548387096775,0.22950819672131148,0.6122448979591837,0.26666666666666666
2419,A,4.33,3.5,1.83,4,4,2,14,11,127,67,477,120,61,433,6,3,1,23,7,129,62,466,101,51,444,0.5275590551181102,0.208955223880597,0.5083333333333333,0.18032786885245902,0.4806201550387597,0.3709677419354839,0.504950495049505,0.13725490196078433
2420,D,2.5,3.0,3.0,0,5,5,7,16,106,56,401,110,49,509,2,2,6,6,18,104,49,399,104,50,511,0.5283018867924528,0.125,0.44545454545454544,0.32653061224489793,0.47115384615384615,0.12244897959183673,0.4807692307692308,0.36
