,id,country_id,league_id,season,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,B365H,B365D,B365A,home_team_shots,home_team_shots_on_target,home_team_shots_off_target,home_team_shot_accuracy,home_team_possession,away_team_shots,away_team_shots_on_target,away_team_shots_off_target,away_team_shot_accuracy,away_team_possession
791,8114,7809,7809,2008/2009,2008-10-26 00:00:00,499397,8226,9790,3,0,2.6,3.4,2.6,19,7,12,0.3684210526315789,45.9,12,5,7,0.4166666666666667,44.1
797,10624,10257,10257,2008/2009,2008-10-26 00:00:00,539632,8636,10233,0,0,1.3,5.0,11.0,17,4,13,0.23529411764705882,45.9,11,6,5,0.5454545454545454,44.1
812,21882,21518,21518,2008/2009,2008-10-26 00:00:00,530217,10205,9906,4,4,2.05,3.4,3.6,19,12,7,0.631578947368421,57.37499999999999,4,4,0,1.0,32.625
813,21883,21518,21518,2008/2009,2008-10-26 00:00:00,530218,8633,8315,3,2,1.25,5.5,11.0,14,3,11,0.21428571428571427,48.6,11,5,6,0.45454545454545453,41.4
815,21886,21518,21518,2008/2009,2008-10-26 00:00:00,530221,8479,10267,1,1,4.0,3.4,1.91,5,2,3,0.4,23.400000000000002,12,7,5,0.5833333333333334,66.6
820,1747,1729,1729,2008/2009,2008-10-28 00:00:00,489140,10261,8659,2,1,1.83,3.5,4.5,10,4,6,0.4,44.775,14,5,9,0.35714285714285715,45.224999999999994
822,7819,7809,7809,2008/2009,2008-10-28 00:00:00,499399,8697,8178,0,2,2.1,3.3,3.5,12,6,6,0.5,44.55,11,4,7,0.36363636363636365,45.45
830,1739,1729,1729,2008/2009,2008-10-29 00:00:00,489132,10260,8654,2,0,1.2,6.0,19.0,19,11,8,0.5789473684210527,53.099999999999994,6,3,3,0.5,36.9
831,1740,1729,1729,2008/2009,2008-10-29 00:00:00,489133,9825,8586,4,4,1.44,4.5,7.5,20,9,11,0.45,56.25,8,3,5,0.375,33.75
832,1741,1729,1729,2008/2009,2008-10-29 00:00:00,489134,8549,8456,2,0,2.88,3.3,2.5,7,5,2,0.7142857142857143,44.775,16,11,5,0.6875,45.224999999999994
833,1742,1729,1729,2008/2009,2008-10-29 00:00:00,489135,8559,8668,0,1,2.6,3.3,2.75,19,13,6,0.6842105263157895,49.050000000000004,10,6,4,0.6,40.95
835,1744,1729,1729,2008/2009,2008-10-29 00:00:00,489137,10194,8472,1,0,2.6,3.3,2.75,10,4,6,0.4,45.45,10,4,6,0.4,44.55
836,1745,1729,1729,2008/2009,2008-10-29 00:00:00,489138,8650,8462,1,0,1.33,5.0,10.0,20,9,11,0.45,49.275,4,1,3,0.25,40.725
837,1746,1729,1729,2008/2009,2008-10-29 00:00:00,489139,10252,8655,3,2,1.67,3.75,5.5,7,2,5,0.2857142857142857,47.025,13,7,6,0.5384615384615384,42.975
838,1748,1729,1729,2008/2009,2008-10-29 00:00:00,489141,9879,8528,2,0,2.38,3.3,3.0,9,1,8,0.1111111111111111,47.25,8,4,4,0.5,42.75
870,7828,7809,7809,2008/2009,2008-10-31 00:00:00,499408,8178,8721,2,0,1.8,3.4,4.2,14,5,9,0.35714285714285715,61.2,8,3,5,0.375,28.8
882,1749,1729,1729,2008/2009,2008-11-01 00:00:00,489142,10260,8667,4,3,1.17,7.0,17.0,16,7,9,0.4375,48.6,7,3,4,0.42857142857142855,41.4
883,1750,1729,1729,2008/2009,2008-11-01 00:00:00,489143,8586,8650,2,1,3.5,3.3,2.1,9,5,4,0.5555555555555556,45.675,16,5,11,0.3125,44.325
884,1751,1729,1729,2008/2009,2008-11-01 00:00:00,489144,8668,9879,1,0,1.67,3.75,5.5,10,5,5,0.5,46.12499999999999,16,7,9,0.4375,43.875
885,1752,1729,1729,2008/2009,2008-11-01 00:00:00,489145,8549,8654,1,1,2.0,3.3,4.0,13,8,5,0.6153846153846154,44.775,14,8,6,0.5714285714285714,45.224999999999994
886,1755,1729,1729,2008/2009,2008-11-01 00:00:00,489148,8659,8655,2,2,2.5,3.3,2.88,14,7,7,0.5,51.975,8,4,4,0.5,38.025
887,1756,1729,1729,2008/2009,2008-11-01 00:00:00,489149,8462,8528,1,2,1.91,3.4,4.2,18,8,10,0.4444444444444444,42.3,14,9,5,0.6428571428571429,47.7
888,1757,1729,1729,2008/2009,2008-11-01 00:00:00,489150,10194,9825,2,1,8.0,4.5,1.4,5,3,2,0.6,38.475,12,4,8,0.3333333333333333,51.525
899,7831,7809,7809,2008/2009,2008-11-01 00:00:00,499411,8697,8177,5,1,1.75,3.5,4.75,16,7,9,0.4375,56.025000000000006,3,1,2,0.3333333333333333,33.975
917,21889,21518,21518,2008/2009,2008-11-01 00:00:00,530224,9864,8634,1,4,9.0,4.5,1.36,3,2,1,0.6666666666666666,41.175000000000004,9,4,5,0.4444444444444444,48.824999999999996
919,21897,21518,21518,2008/2009,2008-11-01 00:00:00,530232,10267,8696,2,4,1.36,4.5,9.0,9,7,2,0.7777777777777778,50.400000000000006,7,3,4,0.42857142857142855,39.6
923,1754,1729,1729,2008/2009,2008-11-02 00:00:00,489147,8559,8456,2,0,3.0,3.3,2.38,14,8,6,0.5714285714285714,47.25,12,7,5,0.5833333333333334,42.75
927,7829,7809,7809,2008/2009,2008-11-02 00:00:00,499409,9789,9911,1,1,1.55,3.8,6.25,9,2,7,0.2222222222222222,60.660000000000004,5,3,2,0.6,29.34
933,10272,10257,10257,2008/2009,2008-11-02 00:00:00,539650,8564,9875,1,0,1.62,3.6,6.0,18,7,11,0.3888888888888889,57.0,7,4,3,0.5714285714285714,33.0
934,10273,10257,10257,2008/2009,2008-11-02 00:00:00,539651,8543,8530,1,0,1.65,3.25,6.5,14,9,5,0.6428571428571429,53.55,3,1,2,0.3333333333333333,36.45
951,21890,21518,21518,2008/2009,2008-11-02 00:00:00,530225,10281,8302,3,2,3.2,3.25,2.25,13,8,5,0.6153846153846154,49.050000000000004,4,3,1,0.75,40.95
954,21893,21518,21518,2008/2009,2008-11-02 00:00:00,530228,8603,9783,0,3,1.91,3.3,4.2,15,8,7,0.5333333333333333,53.325,8,5,3,0.625,36.675
956,21895,21518,21518,2008/2009,2008-11-02 00:00:00,530230,9865,8633,1,1,5.5,3.5,1.67,13,7,6,0.5384615384615384,30.6,11,5,6,0.45454545454545453,59.400000000000006
960,1753,1729,1729,2008/2009,2008-11-03 00:00:00,489146,10261,10252,2,0,3.0,3.3,2.38,10,5,5,0.5,42.3,7,1,6,0.14285714285714285,47.7
964,7842,7809,7809,2008/2009,2008-11-07 00:00:00,499422,8722,9904,2,1,2.3,3.3,3.1,10,5,5,0.5,49.50000000000001,6,1,5,0.16666666666666666,40.5
974,1759,1729,1729,2008/2009,2008-11-08 00:00:00,489152,9825,10260,2,1,3.25,3.25,2.3,12,6,6,0.5,50.849999999999994,19,9,10,0.47368421052631576,39.15
975,1760,1729,1729,2008/2009,2008-11-08 00:00:00,489153,8650,8659,3,0,1.2,6.0,19.0,10,8,2,0.8,49.050000000000004,4,2,2,0.5,40.95
976,1761,1729,1729,2008/2009,2008-11-08 00:00:00,489154,8472,8462,1,2,2.38,3.3,3.0,8,4,4,0.5,47.25,7,3,4,0.42857142857142855,42.75
977,1762,1729,1729,2008/2009,2008-11-08 00:00:00,489155,8654,8668,1,3,2.6,3.25,2.8,16,11,5,0.6875,48.150000000000006,11,3,8,0.2727272727272727,41.85
978,1767,1729,1729,2008/2009,2008-11-08 00:00:00,489160,8667,8559,0,1,2.25,3.25,3.4,15,8,7,0.5333333333333333,49.50000000000001,10,7,3,0.7,40.5
979,1768,1729,1729,2008/2009,2008-11-08 00:00:00,489161,8528,10194,0,0,1.8,3.4,5.0,17,9,8,0.5294117647058824,47.25,2,1,1,0.5,42.75
987,7836,7809,7809,2008/2009,2008-11-08 00:00:00,499416,9790,9789,2,1,1.8,3.5,4.5,5,2,3,0.4,42.975,12,4,8,0.3333333333333333,47.025
992,10277,10257,10257,2008/2009,2008-11-08 00:00:00,539655,9857,8686,1,1,5.25,3.25,1.75,8,2,6,0.25,35.775,10,5,5,0.5,54.225
1006,21534,21518,21518,2008/2009,2008-11-08 00:00:00,530239,8633,9864,4,3,1.22,6.0,13.0,16,10,6,0.625,53.325,10,3,7,0.3,36.675
1007,21535,21518,21518,2008/2009,2008-11-08 00:00:00,530240,8634,10281,6,0,1.17,6.5,18.0,14,7,7,0.5,57.15,3,3,0,1.0,32.85
1012,1763,1729,1729,2008/2009,2008-11-09 00:00:00,489156,10252,8549,1,2,1.7,3.8,5.0,15,10,5,0.6666666666666666,54.225,12,5,7,0.4166666666666667,35.775
1013,1764,1729,1729,2008/2009,2008-11-09 00:00:00,489157,8456,8586,1,2,2.25,3.3,3.3,8,6,2,0.75,42.3,12,5,7,0.4166666666666667,47.7
1014,1765,1729,1729,2008/2009,2008-11-09 00:00:00,489158,8655,8455,0,2,8.0,4.33,1.44,7,3,4,0.42857142857142855,38.25,16,9,7,0.5625,51.74999999999999
1015,1766,1729,1729,2008/2009,2008-11-09 00:00:00,489159,9879,10261,2,1,2.38,3.25,3.1,10,5,5,0.5,42.480000000000004,13,6,7,0.46153846153846156,47.52
1020,7838,7809,7809,2008/2009,2008-11-09 00:00:00,499418,10189,9823,1,2,2.8,3.3,2.5,12,7,5,0.5833333333333334,61.650000000000006,2,1,1,0.5,28.35
1023,10280,10257,10257,2008/2009,2008-11-09 00:00:00,539658,9888,8564,1,1,7.0,3.6,1.57,8,3,5,0.375,29.025000000000002,23,10,13,0.43478260869565216,60.975
1025,10282,10257,10257,2008/2009,2008-11-09 00:00:00,539660,8636,8600,1,0,1.53,3.6,7.5,9,5,4,0.5555555555555556,47.474999999999994,8,4,4,0.5,42.525
1027,10284,10257,10257,2008/2009,2008-11-09 00:00:00,539662,8535,8524,2,1,1.53,3.6,7.5,17,8,9,0.47058823529411764,47.7,9,3,6,0.3333333333333333,42.3
1038,21528,21518,21518,2008/2009,2008-11-09 00:00:00,530233,8302,8479,1,0,1.36,4.5,9.0,8,2,6,0.25,56.25,10,5,5,0.5,33.75
1042,21532,21518,21518,2008/2009,2008-11-09 00:00:00,530237,8371,9906,0,0,3.2,3.3,2.25,16,10,6,0.625,39.375,14,6,8,0.42857142857142855,50.625
1065,7851,7809,7809,2008/2009,2008-11-14 00:00:00,499431,9904,9911,1,1,1.91,3.3,4.0,8,3,5,0.375,46.800000000000004,17,6,11,0.35294117647058826,43.199999999999996
1077,1770,1729,1729,2008/2009,2008-11-15 00:00:00,489163,9825,10252,0,2,1.5,4.0,7.0,13,8,5,0.6153846153846154,49.50000000000001,7,4,3,0.5714285714285714,40.5
1078,1771,1729,1729,2008/2009,2008-11-15 00:00:00,489164,8654,8462,0,0,2.5,3.25,2.88,16,10,6,0.625,43.65,13,6,7,0.46153846153846156,46.35
1079,1773,1729,1729,2008/2009,2008-11-15 00:00:00,489166,10261,8528,2,2,2.1,3.3,3.6,16,6,10,0.375,46.12499999999999,13,4,9,0.3076923076923077,43.875
1080,1774,1729,1729,2008/2009,2008-11-15 00:00:00,489167,8655,8472,1,2,2.0,3.4,3.8,17,8,9,0.47058823529411764,48.6,8,5,3,0.625,41.4
1081,1775,1729,1729,2008/2009,2008-11-15 00:00:00,489168,9879,8586,2,1,3.3,3.3,2.25,16,13,3,0.8125,47.25,9,5,4,0.5555555555555556,42.75
1082,1776,1729,1729,2008/2009,2008-11-15 00:00:00,489169,8559,8650,0,2,6.0,3.75,1.62,16,10,6,0.625,41.175000000000004,15,7,8,0.4666666666666667,48.824999999999996
1083,1777,1729,1729,2008/2009,2008-11-15 00:00:00,489170,8659,8455,0,3,12.0,5.0,1.3,13,3,10,0.23076923076923078,41.4,14,7,7,0.5,48.6
1098,10287,10257,10257,2008/2009,2008-11-15 00:00:00,539665,8540,8636,0,2,4.33,3.2,1.91,14,6,8,0.42857142857142855,40.95,17,8,9,0.47058823529411764,49.050000000000004
1114,21539,21518,21518,2008/2009,2008-11-15 00:00:00,530244,10267,9869,2,3,1.36,4.75,8.5,16,10,6,0.625,57.15,10,3,7,0.3,32.85
1115,21545,21518,21518,2008/2009,2008-11-15 00:00:00,530250,10281,8633,1,0,4.2,3.3,1.91,6,2,4,0.3333333333333333,49.725,16,11,5,0.6875,40.275
1120,1772,1729,1729,2008/2009,2008-11-16 00:00:00,489165,8668,8549,1,1,1.83,3.5,4.5,15,7,8,0.4666666666666667,58.050000000000004,9,2,7,0.2222222222222222,31.95
1121,1778,1729,1729,2008/2009,2008-11-16 00:00:00,489171,8667,8456,2,2,2.88,3.25,2.5,7,3,4,0.42857142857142855,47.474999999999994,8,3,5,0.375,42.525
1125,7848,7809,7809,2008/2009,2008-11-16 00:00:00,499428,8697,8722,3,1,1.4,4.2,8.5,16,5,11,0.3125,54.300000000000004,4,2,2,0.5,35.7
1126,10288,10257,10257,2008/2009,2008-11-16 00:00:00,539666,8686,8543,1,0,2.3,3.0,3.4,14,4,10,0.2857142857142857,46.800000000000004,15,7,8,0.4666666666666667,43.199999999999996
1130,10292,10257,10257,2008/2009,2008-11-16 00:00:00,539670,8564,8533,1,0,1.22,5.5,15.0,14,8,6,0.5714285714285714,51.525,9,6,3,0.6666666666666666,38.475
1132,10295,10257,10257,2008/2009,2008-11-16 00:00:00,539673,8529,8535,1,0,3.1,3.1,2.4,8,6,2,0.75,31.724999999999998,18,6,12,0.3333333333333333,58.275
1148,21542,21518,21518,2008/2009,2008-11-16 00:00:00,530247,8315,8371,2,0,2.1,3.3,3.5,15,9,6,0.6,49.275,6,3,3,0.5,40.725
1150,21544,21518,21518,2008/2009,2008-11-16 00:00:00,530249,9864,10205,2,2,3.4,3.4,2.1,11,8,3,0.7272727272727273,46.44,12,6,6,0.5,43.56
1152,21547,21518,21518,2008/2009,2008-11-16 00:00:00,530252,8479,8634,0,2,9.0,5.0,1.33,5,3,2,0.6,27.6,17,7,10,0.4117647058823529,62.39999999999999
1157,7862,7809,7809,2008/2009,2008-11-21 00:00:00,499442,8295,9789,0,1,3.1,3.3,2.3,15,8,7,0.5333333333333333,44.699999999999996,9,4,5,0.4444444444444444,45.300000000000004
1169,1779,1729,1729,2008/2009,2008-11-22 00:00:00,489172,8650,9879,0,0,1.25,5.5,15.0,20,8,12,0.4,41.625,5,5,0,1.0,48.375
1170,1782,1729,1729,2008/2009,2008-11-22 00:00:00,489175,10252,10260,0,0,5.0,3.6,1.73,10,7,3,0.7,36.225,11,5,6,0.45454545454545453,53.775000000000006
1171,1783,1729,1729,2008/2009,2008-11-22 00:00:00,489176,8549,8559,1,3,1.91,3.4,4.33,22,10,12,0.45454545454545453,47.25,8,2,6,0.25,42.75
1172,1784,1729,1729,2008/2009,2008-11-22 00:00:00,489177,8456,9825,3,0,3.25,3.4,2.2,10,4,6,0.4,42.975,11,5,6,0.45454545454545453,47.025
1173,1785,1729,1729,2008/2009,2008-11-22 00:00:00,489178,8462,8667,2,2,1.8,3.6,4.5,11,4,7,0.36363636363636365,51.525,15,7,8,0.4666666666666667,38.475
1174,1786,1729,1729,2008/2009,2008-11-22 00:00:00,489179,10194,8659,1,0,2.2,3.3,3.4,11,9,2,0.8181818181818182,49.95,9,3,6,0.3333333333333333,40.05
1190,10297,10257,10257,2008/2009,2008-11-22 00:00:00,539675,8535,8600,4,2,1.91,3.1,4.5,16,8,8,0.5,39.900000000000006,19,13,6,0.6842105263157895,50.099999999999994
1191,10302,10257,10257,2008/2009,2008-11-22 00:00:00,539680,8636,9885,1,0,2.1,3.1,3.75,14,10,4,0.7142857142857143,42.525,7,5,2,0.7142857142857143,47.474999999999994
1209,21551,21518,21518,2008/2009,2008-11-22 00:00:00,530256,8302,10267,0,0,2.2,3.25,3.3,16,7,9,0.4375,39.15,14,8,6,0.5714285714285714,50.849999999999994
1210,21555,21518,21518,2008/2009,2008-11-22 00:00:00,530260,8633,8479,1,0,1.3,5.5,9.0,19,8,11,0.42105263157894735,49.725,7,3,4,0.42857142857142855,40.275
1212,1780,1729,1729,2008/2009,2008-11-23 00:00:00,489173,8472,8654,0,1,2.1,3.4,3.5,15,4,11,0.26666666666666666,49.50000000000001,11,6,5,0.5454545454545454,40.5
1213,1781,1729,1729,2008/2009,2008-11-23 00:00:00,489174,8586,8655,1,0,1.73,3.75,4.75,18,10,8,0.5555555555555556,52.65,13,10,3,0.7692307692307693,37.35
1217,7855,7809,7809,2008/2009,2008-11-23 00:00:00,499435,9790,8697,2,1,2.38,3.4,2.88,11,9,2,0.8181818181818182,33.3,16,6,10,0.375,56.7
1221,10301,10257,10257,2008/2009,2008-11-23 00:00:00,539679,8543,10233,1,1,2.0,3.1,4.2,17,12,5,0.7058823529411765,53.099999999999994,8,5,3,0.625,36.9
1225,10306,10257,10257,2008/2009,2008-11-23 00:00:00,539684,9804,8564,2,2,5.25,3.4,1.73,13,7,6,0.5384615384615384,38.7,13,7,6,0.5384615384615384,51.3
1236,21550,21518,21518,2008/2009,2008-11-23 00:00:00,530255,8634,8305,1,1,1.18,7.0,15.0,16,7,9,0.4375,54.0,8,7,1,0.875,36.0
1238,21553,21518,21518,2008/2009,2008-11-23 00:00:00,530258,9783,8315,3,1,2.0,3.3,3.8,11,8,3,0.7272727272727273,46.800000000000004,11,6,5,0.5454545454545454,43.199999999999996
1240,21556,21518,21518,2008/2009,2008-11-23 00:00:00,530261,8388,9906,1,1,3.6,3.5,2.0,14,8,6,0.5714285714285714,34.65,8,4,4,0.5,55.35
1242,1787,1729,1729,2008/2009,2008-11-24 00:00:00,489180,8528,8668,1,0,2.5,3.3,2.88,13,7,6,0.5384615384615384,41.1,10,5,5,0.5,48.9
1245,7867,7809,7809,2008/2009,2008-11-28 00:00:00,499447,8177,8722,2,1,1.75,3.5,4.75,12,8,4,0.6666666666666666,45.45,13,7,6,0.5384615384615384,44.55
1256,1790,1729,1729,2008/2009,2008-11-29 00:00:00,489183,8472,8559,1,4,2.25,3.3,3.3,13,6,7,0.46153846153846156,45.45,10,4,6,0.4,44.55
1257,1792,1729,1729,2008/2009,2008-11-29 00:00:00,489185,10252,9879,0,0,1.57,3.8,6.5,18,6,12,0.3333333333333333,47.7,5,2,3,0.4,42.3
1258,1793,1729,1729,2008/2009,2008-11-29 00:00:00,489186,8549,10261,0,0,2.2,3.3,3.4,16,7,9,0.4375,46.12499999999999,11,6,5,0.5454545454545454,43.875
1259,1796,1729,1729,2008/2009,2008-11-29 00:00:00,489189,10194,8667,1,1,2.4,3.4,2.88,15,8,7,0.5333333333333333,49.050000000000004,7,5,2,0.7142857142857143,40.95
1260,1797,1729,1729,2008/2009,2008-11-29 00:00:00,489190,8528,8659,2,1,1.73,3.6,5.0,16,7,9,0.4375,42.75,18,9,9,0.5,47.25
1267,7863,7809,7809,2008/2009,2008-11-29 00:00:00,499443,8178,9823,0,2,2.75,3.3,2.5,15,9,6,0.6,49.95,10,4,6,0.4,40.05
1272,10310,10257,10257,2008/2009,2008-11-29 00:00:00,539690,9885,8690,4,0,1.29,5.0,12.0,14,5,9,0.35714285714285715,50.400000000000006,7,3,4,0.42857142857142855,39.6
1289,21564,21518,21518,2008/2009,2008-11-29 00:00:00,530329,8302,8634,0,3,3.4,3.5,2.1,10,3,7,0.3,30.6,21,13,8,0.6190476190476191,59.400000000000006
1290,21566,21518,21518,2008/2009,2008-11-29 00:00:00,530331,8305,8633,3,1,3.5,3.3,2.1,11,3,8,0.2727272727272727,38.925,14,6,8,0.42857142857142855,51.075
1296,1791,1729,1729,2008/2009,2008-11-30 00:00:00,489184,8586,8668,0,1,1.91,3.5,4.0,16,6,10,0.375,42.525,7,5,2,0.7142857142857143,47.474999999999994
1297,1794,1729,1729,2008/2009,2008-11-30 00:00:00,489187,8456,10260,0,1,4.33,3.6,1.83,9,1,8,0.1111111111111111,41.85,13,8,5,0.6153846153846154,48.150000000000006
1298,1795,1729,1729,2008/2009,2008-11-30 00:00:00,489188,8462,8655,3,2,2.1,3.3,3.6,5,2,3,0.4,50.175,8,2,6,0.25,39.825
1299,1798,1729,1729,2008/2009,2008-11-30 00:00:00,489191,8455,9825,1,2,1.8,3.4,5.0,15,6,9,0.4,50.849999999999994,8,5,3,0.625,39.15
1304,7865,7809,7809,2008/2009,2008-11-30 00:00:00,499445,10269,10189,2,0,2.4,3.3,2.88,6,3,3,0.5,45.300000000000004,5,2,3,0.4,44.699999999999996
1308,10309,10257,10257,2008/2009,2008-11-30 00:00:00,539689,8636,9875,2,1,1.5,3.8,7.5,11,3,8,0.2727272727272727,53.099999999999994,7,1,6,0.14285714285714285,36.9
1309,10311,10257,10257,2008/2009,2008-11-30 00:00:00,539691,8540,8564,3,1,3.75,3.1,2.1,14,8,6,0.5714285714285714,45.0,13,8,5,0.6153846153846154,45.0
1325,21559,21518,21518,2008/2009,2008-11-30 00:00:00,530324,8479,10205,1,2,3.5,3.3,2.1,14,4,10,0.2857142857142857,47.025,8,3,5,0.375,42.975
1327,21561,21518,21518,2008/2009,2008-11-30 00:00:00,530326,9906,8696,4,1,1.57,3.8,6.0,6,3,3,0.5,53.325,8,3,5,0.375,36.675
1328,21562,21518,21518,2008/2009,2008-11-30 00:00:00,530327,10267,8603,3,2,1.8,3.4,4.5,8,2,6,0.25,48.3,15,7,8,0.4666666666666667,41.7
1333,1789,1729,1729,2008/2009,2008-12-01 00:00:00,489182,8650,8654,0,0,1.3,5.0,12.0,26,11,15,0.4230769230769231,47.7,7,3,4,0.42857142857142855,42.3
1339,7872,7809,7809,2008/2009,2008-12-05 00:00:00,499452,9823,8226,2,1,1.62,3.8,5.5,11,2,9,0.18181818181818182,50.625,10,4,6,0.4,39.375
1349,1799,1729,1729,2008/2009,2008-12-06 00:00:00,489192,10260,8472,1,0,1.14,7.5,23.0,24,10,14,0.4166666666666667,64.575,1,1,0,1.0,25.424999999999997
1350,1800,1729,1729,2008/2009,2008-12-06 00:00:00,489193,9825,8528,1,0,1.33,4.75,11.0,12,3,9,0.25,46.800000000000004,14,7,7,0.5,43.199999999999996
1351,1803,1729,1729,2008/2009,2008-12-06 00:00:00,489196,10261,10194,2,2,1.8,3.5,4.75,8,4,4,0.5,50.849999999999994,11,4,7,0.36363636363636365,39.15
1352,1804,1729,1729,2008/2009,2008-12-06 00:00:00,489197,8655,8650,1,3,5.5,3.5,1.73,6,2,4,0.3333333333333333,33.9,8,5,3,0.625,56.10000000000001
1353,1805,1729,1729,2008/2009,2008-12-06 00:00:00,489198,9879,8456,1,1,2.6,3.2,2.8,11,7,4,0.6363636363636364,40.725,15,7,8,0.4666666666666667,49.275
1354,1806,1729,1729,2008/2009,2008-12-06 00:00:00,489199,8559,8455,0,2,7.0,3.8,1.53,19,8,11,0.42105263157894735,38.475,8,4,4,0.5,51.525
1355,1808,1729,1729,2008/2009,2008-12-06 00:00:00,489201,8667,8549,2,1,2.38,3.25,3.1,17,6,11,0.35294117647058826,42.975,8,6,2,0.75,47.025
1361,7873,7809,7809,2008/2009,2008-12-06 00:00:00,499453,10189,8177,1,0,1.83,3.4,4.33,13,5,8,0.38461538461538464,56.474999999999994,4,2,2,0.5,33.525
1368,10323,10257,10257,2008/2009,2008-12-06 00:00:00,539703,8543,8636,0,3,3.75,3.1,2.1,25,12,13,0.48,43.875,10,2,8,0.2,46.12499999999999
1383,21571,21518,21518,2008/2009,2008-12-06 00:00:00,530336,10205,8305,3,3,1.73,3.6,4.75,19,7,12,0.3684210526315789,51.525,8,2,6,0.25,38.475
1384,21572,21518,21518,2008/2009,2008-12-06 00:00:00,530337,8634,10267,4,0,1.53,4.2,6.0,13,5,8,0.38461538461538464,52.199999999999996,2,2,0,1.0,37.8
1389,1802,1729,1729,2008/2009,2008-12-07 00:00:00,489195,8668,10252,2,3,2.62,3.25,2.75,10,7,3,0.7,51.3,3,3,0,1.0,38.7
1390,1807,1729,1729,2008/2009,2008-12-07 00:00:00,489200,8659,8462,1,1,2.62,3.25,2.75,14,7,7,0.5,46.12499999999999,5,2,3,0.4,43.875
1396,7877,7809,7809,2008/2009,2008-12-07 00:00:00,499457,8722,9790,1,2,3.1,3.3,2.3,15,7,8,0.4666666666666667,45.9,4,2,2,0.5,44.1
1401,10322,10257,10257,2008/2009,2008-12-07 00:00:00,539702,9882,10233,0,1,2.38,3.0,3.25,7,4,3,0.5714285714285714,43.65,3,2,1,0.6666666666666666,46.35
1402,10324,10257,10257,2008/2009,2008-12-07 00:00:00,539704,8564,8530,1,0,1.29,5.0,12.0,22,12,10,0.5454545454545454,55.8,8,4,4,0.5,34.2
1403,10325,10257,10257,2008/2009,2008-12-07 00:00:00,539705,9888,9885,1,2,5.5,3.4,1.73,8,3,5,0.375,30.375000000000004,11,4,7,0.36363636363636365,59.625
1417,21570,21518,21518,2008/2009,2008-12-07 00:00:00,530335,8661,8479,2,3,1.91,3.4,4.0,11,2,9,0.18181818181818182,47.7,6,4,2,0.6666666666666666,42.3
1420,21575,21518,21518,2008/2009,2008-12-07 00:00:00,530340,8603,8558,1,1,1.67,3.6,5.25,24,7,17,0.2916666666666667,50.625,12,7,5,0.5833333333333334,39.375
1421,21576,21518,21518,2008/2009,2008-12-07 00:00:00,530341,8633,8302,3,4,2.1,3.4,3.4,19,12,7,0.631578947368421,47.925,12,6,6,0.5,42.075
1424,1801,1729,1729,2008/2009,2008-12-08 00:00:00,489194,8654,8586,0,2,2.75,3.25,2.62,14,5,9,0.35714285714285715,49.95,13,9,4,0.6923076923076923,40.05
1437,1809,1729,1729,2008/2009,2008-12-13 00:00:00,489202,8650,8667,2,2,1.33,5.0,10.0,24,12,12,0.5,55.8,9,3,6,0.3333333333333333,34.2
1438,1810,1729,1729,2008/2009,2008-12-13 00:00:00,489203,8472,8659,4,0,2.0,3.4,3.8,14,7,7,0.5,43.65,17,13,4,0.7647058823529411,46.35
1439,1811,1729,1729,2008/2009,2008-12-13 00:00:00,489204,8586,10260,0,0,4.5,3.5,1.83,10,5,5,0.5,31.724999999999998,15,10,5,0.6666666666666666,58.275
1440,1812,1729,1729,2008/2009,2008-12-13 00:00:00,489205,10252,8559,4,2,1.67,3.6,5.5,12,4,8,0.3333333333333333,49.725,9,1,8,0.1111111111111111,40.275
1441,1813,1729,1729,2008/2009,2008-12-13 00:00:00,489206,8549,9825,1,1,4.5,3.6,1.8,8,3,5,0.375,44.775,20,10,10,0.5,45.224999999999994
1442,1814,1729,1729,2008/2009,2008-12-13 00:00:00,489207,8456,8668,0,1,2.0,3.4,3.8,9,6,3,0.6666666666666666,46.800000000000004,11,3,8,0.2727272727272727,43.199999999999996
1444,1817,1729,1729,2008/2009,2008-12-13 00:00:00,489210,8528,8655,3,0,2.1,3.3,3.6,7,1,6,0.14285714285714285,42.75,11,4,7,0.36363636363636365,47.25
1459,10329,10257,10257,2008/2009,2008-12-13 00:00:00,539709,9857,9804,5,2,2.2,3.0,3.6,8,7,1,0.875,49.50000000000001,8,7,1,0.875,40.5
1460,10333,10257,10257,2008/2009,2008-12-13 00:00:00,539713,9875,9888,3,0,1.44,3.8,9.0,8,4,4,0.5,54.0,11,7,4,0.6363636363636364,36.0
1470,21578,21518,21518,2008/2009,2008-12-13 00:00:00,530343,8634,8633,2,0,1.57,3.8,6.0,14,10,4,0.7142857142857143,61.650000000000006,5,3,2,0.6,28.35
1471,21586,21518,21518,2008/2009,2008-12-13 00:00:00,530351,10267,8558,2,1,1.53,4.0,6.0,16,11,5,0.6875,57.6,4,2,2,0.5,32.4
1475,1815,1729,1729,2008/2009,2008-12-14 00:00:00,489208,8462,10261,0,3,2.05,3.2,3.4,19,7,12,0.3684210526315789,37.125,7,2,5,0.2857142857142857,52.875
1476,1818,1729,1729,2008/2009,2008-12-14 00:00:00,489211,8455,8654,1,1,1.25,5.5,15.0,24,16,8,0.6666666666666666,52.199999999999996,3,1,2,0.3333333333333333,37.8
