,result,odds-home,odds-draw,odds-away,home-wins,home-draws,home-losses,home-goals,home-opposition-goals,home-shots,home-shots_on_target,home-possession,home-opposition_shots,home-opposition_shots_on_target,home-opposition_possession,away-wins,away-draws,away-losses,away-goals,away-opposition-goals,away-shots,away-shots_on_target,away-possession,away-opposition_shots,away-opposition_shots_on_target,away-opposition_possession,home_shot_accuracy,home_shot_efficiency,home_opposition_shot_accuracy,home_opposition_shot_efficiency,away_shot_accuracy,away_shot_efficiency,away_opposition_shot_accuracy,away_opposition_shot_efficiency
91,D,2.2,3.3,3.4,4,3,3,16,15,95,45,0.50915,132,59,0.49085000000000006,3,4,3,10,10,131,74,0.50525,156,82,0.4947499999999999,0.47368421052631576,0.35555555555555557,0.44696969696969696,0.2542372881355932,0.5648854961832062,0.13513513513513514,0.5256410256410257,0.12195121951219512
92,D,2.0,3.3,3.8,4,2,4,14,17,112,66,0.5636666666666666,109,47,0.43633333333333335,3,4,3,15,15,121,57,0.5049,119,62,0.49510000000000004,0.5892857142857143,0.21212121212121213,0.43119266055045874,0.3617021276595745,0.47107438016528924,0.2631578947368421,0.5210084033613446,0.24193548387096775
93,H,2.2,3.2,3.5,6,3,1,12,6,183,90,0.57375,84,42,0.42625,5,3,2,18,6,169,94,0.5923333333333333,93,41,0.4076666666666667,0.4918032786885246,0.13333333333333333,0.5,0.14285714285714285,0.5562130177514792,0.19148936170212766,0.44086021505376344,0.14634146341463414
94,H,2.5,3.25,2.88,6,2,2,13,8,127,63,0.49216666666666664,117,49,0.5078333333333332,4,2,4,9,9,121,65,0.48824999999999996,120,71,0.5117499999999999,0.49606299212598426,0.20634920634920634,0.4188034188034188,0.16326530612244897,0.5371900826446281,0.13846153846153847,0.5916666666666667,0.1267605633802817
95,H,1.2,6.0,15.0,7,2,1,14,5,175,86,0.56875,80,38,0.43125,7,2,1,14,6,132,64,0.49546666666666667,114,52,0.5045333333333333,0.49142857142857144,0.16279069767441862,0.475,0.13157894736842105,0.48484848484848486,0.21875,0.45614035087719296,0.11538461538461539
96,A,3.25,3.25,2.25,3,2,5,13,14,107,51,0.46900000000000003,130,62,0.531,6,3,1,16,9,119,64,0.5018333333333334,100,52,0.4981666666666667,0.4766355140186916,0.2549019607843137,0.47692307692307695,0.22580645161290322,0.5378151260504201,0.25,0.52,0.17307692307692307
97,H,2.0,3.4,3.75,2,3,5,15,14,114,53,0.49600000000000005,114,57,0.504,6,2,2,12,6,133,60,0.49046666666666666,107,50,0.5095333333333334,0.4649122807017544,0.2830188679245283,0.5,0.24561403508771928,0.45112781954887216,0.2,0.4672897196261682,0.12
98,H,2.0,3.4,3.8,1,3,6,11,18,100,49,0.46016666666666667,115,53,0.5398333333333333,3,4,3,16,16,103,48,0.5114,130,63,0.48860000000000003,0.49,0.22448979591836735,0.4608695652173913,0.33962264150943394,0.46601941747572817,0.3333333333333333,0.4846153846153846,0.25396825396825395
99,A,8.0,3.8,1.5,4,0,6,12,16,112,53,0.45225000000000004,139,68,0.54775,7,2,1,13,5,167,81,0.56175,89,40,0.43825,0.4732142857142857,0.22641509433962265,0.4892086330935252,0.23529411764705882,0.48502994011976047,0.16049382716049382,0.449438202247191,0.125
100,H,2.38,3.3,3.0,2,1,7,7,19,119,60,0.47475000000000006,135,82,0.52525,1,4,5,7,14,112,50,0.4765833333333333,153,71,0.5234166666666666,0.5042016806722689,0.11666666666666667,0.6074074074074074,0.23170731707317074,0.44642857142857145,0.14,0.46405228758169936,0.19718309859154928
101,A,5.5,4.0,1.62,1,4,5,14,23,109,52,0.4655,131,64,0.5345000000000001,5,3,2,11,11,113,56,0.5325000000000001,105,54,0.4675,0.47706422018348627,0.2692307692307692,0.48854961832061067,0.359375,0.49557522123893805,0.19642857142857142,0.5142857142857142,0.2037037037037037
102,H,1.2,6.5,15.0,4,3,3,13,9,163,92,0.5755833333333333,94,43,0.42441666666666666,3,3,4,8,13,92,47,0.48175,122,63,0.51825,0.5644171779141104,0.14130434782608695,0.4574468085106383,0.20930232558139536,0.5108695652173914,0.1702127659574468,0.5163934426229508,0.20634920634920634
103,D,1.73,3.6,5.0,3,2,5,7,9,118,64,0.4867,117,71,0.5133,2,3,5,11,18,115,58,0.48591666666666666,126,61,0.5140833333333333,0.5423728813559322,0.109375,0.6068376068376068,0.1267605633802817,0.5043478260869565,0.1896551724137931,0.48412698412698413,0.29508196721311475
104,H,2.1,3.3,3.6,3,4,3,11,11,129,75,0.503,161,81,0.49699999999999994,4,5,1,12,6,104,58,0.49128333333333335,145,73,0.5087166666666667,0.5813953488372093,0.14666666666666667,0.5031055900621118,0.13580246913580246,0.5576923076923077,0.20689655172413793,0.503448275862069,0.0821917808219178
105,D,1.62,3.75,6.0,5,4,1,20,7,167,83,0.5482333333333334,73,40,0.45176666666666665,6,2,2,13,6,105,51,0.5223333333333333,110,60,0.4776666666666667,0.49700598802395207,0.24096385542168675,0.547945205479452,0.175,0.4857142857142857,0.2549019607843137,0.5454545454545454,0.1
106,H,2.25,3.3,3.5,3,2,5,13,14,105,51,0.46,128,61,0.54,3,5,2,11,9,104,62,0.4835333333333333,149,75,0.5164666666666667,0.4857142857142857,0.2549019607843137,0.4765625,0.22950819672131148,0.5961538461538461,0.1774193548387097,0.5033557046979866,0.12
107,H,1.61,3.8,6.5,2,3,5,6,9,132,74,0.48845,119,69,0.5115500000000001,3,3,4,9,12,86,42,0.46724999999999994,146,74,0.5327500000000001,0.5606060606060606,0.08108108108108109,0.5798319327731093,0.13043478260869565,0.4883720930232558,0.21428571428571427,0.5068493150684932,0.16216216216216217
108,A,10.0,5.0,1.36,3,1,6,10,16,125,64,0.46875,134,77,0.53125,7,2,1,10,2,169,87,0.56225,90,40,0.43775,0.512,0.15625,0.5746268656716418,0.2077922077922078,0.514792899408284,0.11494252873563218,0.4444444444444444,0.05
109,A,3.25,3.4,2.3,2,4,4,11,17,107,54,0.48416666666666663,138,67,0.5158333333333334,7,3,0,17,8,109,56,0.4980833333333333,94,51,0.5019166666666667,0.5046728971962616,0.2037037037037037,0.4855072463768116,0.2537313432835821,0.5137614678899083,0.30357142857142855,0.5425531914893617,0.1568627450980392
110,H,1.83,3.6,4.75,4,4,2,13,9,125,70,0.5047499999999999,159,83,0.49524999999999997,1,4,5,12,22,108,53,0.46616666666666673,127,62,0.5338333333333334,0.56,0.18571428571428572,0.5220125786163522,0.10843373493975904,0.49074074074074076,0.22641509433962265,0.4881889763779528,0.3548387096774194
111,D,5.0,3.5,1.83,6,1,3,12,7,136,59,0.48596666666666666,116,51,0.5140333333333333,5,5,0,20,6,160,83,0.5534833333333334,70,40,0.4465166666666667,0.4338235294117647,0.2033898305084746,0.4396551724137931,0.13725490196078433,0.51875,0.24096385542168675,0.5714285714285714,0.15
112,D,3.0,3.3,2.5,5,3,2,13,7,101,51,0.5165833333333334,103,58,0.4834166666666667,5,3,2,12,11,113,55,0.5293333333333334,92,49,0.4706666666666667,0.504950495049505,0.2549019607843137,0.5631067961165048,0.1206896551724138,0.48672566371681414,0.21818181818181817,0.532608695652174,0.22448979591836735
113,D,2.0,3.25,4.5,2,2,6,12,16,100,48,0.4659166666666667,110,49,0.5340833333333332,3,0,7,11,17,110,49,0.45275,142,73,0.54725,0.48,0.25,0.44545454545454544,0.32653061224489793,0.44545454545454544,0.22448979591836735,0.5140845070422535,0.2328767123287671
114,H,1.25,6.0,15.0,5,3,2,15,9,184,105,0.5818333333333334,90,42,0.4181666666666667,0,4,6,5,16,109,48,0.4973333333333333,148,67,0.5026666666666667,0.5706521739130435,0.14285714285714285,0.4666666666666667,0.21428571428571427,0.44036697247706424,0.10416666666666667,0.4527027027027027,0.23880597014925373
115,H,1.36,4.5,10.0,8,2,0,14,0,162,84,0.57325,92,38,0.42674999999999996,4,4,2,11,7,98,52,0.5208333333333333,94,51,0.47916666666666674,0.5185185185185185,0.16666666666666666,0.41304347826086957,0.0,0.5306122448979592,0.21153846153846154,0.5425531914893617,0.13725490196078433
116,D,1.5,4.2,7.0,5,4,1,13,10,107,51,0.5235833333333334,93,49,0.47641666666666665,5,3,2,15,9,134,70,0.51725,163,89,0.48274999999999996,0.4766355140186916,0.2549019607843137,0.5268817204301075,0.20408163265306123,0.5223880597014925,0.21428571428571427,0.5460122699386503,0.10112359550561797
117,D,1.61,3.7,6.0,7,3,0,16,8,111,54,0.4978333333333334,101,51,0.5021666666666667,6,1,3,11,6,128,57,0.4827166666666666,109,48,0.5172833333333333,0.4864864864864865,0.2962962962962963,0.504950495049505,0.1568627450980392,0.4453125,0.19298245614035087,0.44036697247706424,0.125
118,D,2.5,3.3,2.87,0,3,7,4,17,108,52,0.4965833333333333,157,72,0.5034166666666667,2,3,5,14,16,106,56,0.47041666666666665,100,41,0.5295833333333334,0.48148148148148145,0.07692307692307693,0.4585987261146497,0.2361111111111111,0.5283018867924528,0.25,0.41,0.3902439024390244
119,H,2.0,3.3,4.0,3,5,2,11,9,105,64,0.48445000000000005,155,82,0.5155500000000001,1,4,5,9,17,120,59,0.49191666666666667,139,65,0.5080833333333333,0.6095238095238096,0.171875,0.5290322580645161,0.10975609756097561,0.49166666666666664,0.15254237288135594,0.4676258992805755,0.26153846153846155
120,H,2.75,3.3,2.62,3,1,6,13,17,100,40,0.46,140,77,0.54,3,3,4,8,8,142,80,0.4982,109,57,0.5018,0.4,0.325,0.55,0.22077922077922077,0.5633802816901409,0.1,0.5229357798165137,0.14035087719298245
121,D,2.2,3.2,3.5,1,4,5,12,23,110,57,0.45016666666666666,142,65,0.5498333333333334,3,1,6,10,18,126,65,0.46824999999999994,132,76,0.53175,0.5181818181818182,0.21052631578947367,0.45774647887323944,0.35384615384615387,0.5158730158730159,0.15384615384615385,0.5757575757575758,0.23684210526315788
122,H,3.25,3.3,2.25,2,3,5,9,15,82,39,0.45949999999999996,155,81,0.5405,3,3,4,16,12,113,48,0.5005000000000001,120,57,0.49950000000000006,0.47560975609756095,0.23076923076923078,0.5225806451612903,0.18518518518518517,0.4247787610619469,0.3333333333333333,0.475,0.21052631578947367
123,H,2.5,3.1,3.1,4,6,0,18,7,159,78,0.5534833333333334,71,40,0.4465166666666667,5,3,2,15,9,192,108,0.5895833333333333,91,45,0.4104166666666667,0.49056603773584906,0.23076923076923078,0.5633802816901409,0.175,0.5625,0.1388888888888889,0.4945054945054945,0.2
124,D,2.6,3.2,2.8,2,4,4,14,19,102,46,0.5164,131,65,0.4836,3,2,5,12,13,113,58,0.4643333333333334,128,62,0.5356666666666667,0.45098039215686275,0.30434782608695654,0.4961832061068702,0.2923076923076923,0.5132743362831859,0.20689655172413793,0.484375,0.20967741935483872
125,A,3.6,3.2,2.1,3,3,4,12,17,153,87,0.535,87,33,0.46499999999999997,5,3,2,20,14,135,73,0.5675,131,74,0.4325,0.5686274509803921,0.13793103448275862,0.3793103448275862,0.5151515151515151,0.5407407407407407,0.273972602739726,0.5648854961832062,0.1891891891891892
126,H,1.83,3.5,4.5,3,3,4,13,13,116,64,0.4538333333333333,138,70,0.5461666666666667,2,3,5,8,14,84,39,0.45775,158,83,0.5422500000000001,0.5517241379310345,0.203125,0.5072463768115942,0.18571428571428572,0.4642857142857143,0.20512820512820512,0.5253164556962026,0.1686746987951807
127,H,1.72,3.4,5.5,4,3,3,10,7,91,50,0.5010833333333333,103,60,0.4989166666666667,3,1,6,13,18,103,43,0.45625,130,75,0.5437500000000001,0.5494505494505495,0.2,0.5825242718446602,0.11666666666666667,0.4174757281553398,0.3023255813953488,0.5769230769230769,0.24
128,H,1.61,3.75,6.0,3,3,4,15,11,120,48,0.5125000000000001,115,55,0.4875,0,4,6,3,14,94,48,0.4983333333333333,166,82,0.5016666666666667,0.4,0.3125,0.4782608695652174,0.2,0.5106382978723404,0.0625,0.4939759036144578,0.17073170731707318
129,A,2.87,3.3,2.5,2,4,4,13,14,106,60,0.46216666666666667,100,42,0.5378333333333333,7,3,0,16,8,119,56,0.5073333333333333,99,50,0.4926666666666667,0.5660377358490566,0.21666666666666667,0.42,0.3333333333333333,0.47058823529411764,0.2857142857142857,0.5050505050505051,0.16
130,A,2.25,3.3,3.25,3,2,5,12,19,129,66,0.46649999999999997,138,77,0.5335,2,5,3,14,18,110,54,0.5190999999999999,139,70,0.48089999999999994,0.5116279069767442,0.18181818181818182,0.5579710144927537,0.24675324675324675,0.4909090909090909,0.25925925925925924,0.5035971223021583,0.2571428571428571
131,A,5.0,3.3,1.8,1,3,6,10,20,120,60,0.49191666666666667,128,59,0.5080833333333334,4,6,0,18,7,166,85,0.5464833333333333,62,34,0.45351666666666657,0.5,0.16666666666666666,0.4609375,0.3389830508474576,0.5120481927710844,0.21176470588235294,0.5483870967741935,0.20588235294117646
132,D,2.0,3.4,3.8,5,2,3,10,6,124,54,0.48729999999999996,117,52,0.5127,3,5,2,12,9,100,63,0.48575,155,83,0.5142500000000001,0.43548387096774194,0.18518518518518517,0.4444444444444444,0.11538461538461539,0.63,0.19047619047619047,0.535483870967742,0.10843373493975904
133,D,1.2,6.0,19.0,4,3,3,12,11,185,105,0.5883333333333334,100,56,0.4116666666666667,1,4,5,12,23,120,64,0.45466666666666666,146,66,0.5453333333333333,0.5675675675675675,0.11428571428571428,0.56,0.19642857142857142,0.5333333333333333,0.1875,0.4520547945205479,0.3484848484848485
134,D,3.0,3.3,2.4,2,3,5,9,11,136,78,0.49595,107,52,0.50405,5,5,0,13,7,116,55,0.5313333333333334,85,47,0.46866666666666656,0.5735294117647058,0.11538461538461539,0.48598130841121495,0.21153846153846154,0.47413793103448276,0.23636363636363636,0.5529411764705883,0.14893617021276595
135,A,6.5,3.75,1.57,4,4,2,14,9,125,66,0.5122500000000001,168,94,0.48774999999999996,9,1,0,15,0,169,90,0.5687500000000001,90,36,0.43124999999999997,0.528,0.21212121212121213,0.5595238095238095,0.09574468085106383,0.5325443786982249,0.16666666666666666,0.4,0.0
136,H,1.75,3.2,5.5,4,0,6,13,14,147,66,0.5500833333333334,113,60,0.44991666666666663,3,3,4,11,16,154,86,0.53025,84,31,0.46975,0.4489795918367347,0.19696969696969696,0.5309734513274337,0.23333333333333334,0.5584415584415584,0.12790697674418605,0.36904761904761907,0.5161290322580645
137,H,2.87,3.25,2.5,1,2,7,10,21,115,60,0.48316666666666663,122,56,0.5168333333333334,4,2,4,14,9,135,59,0.52475,117,57,0.47524999999999995,0.5217391304347826,0.16666666666666666,0.45901639344262296,0.375,0.43703703703703706,0.23728813559322035,0.48717948717948717,0.15789473684210525
138,H,1.25,5.5,13.0,9,1,0,15,0,172,90,0.57325,94,40,0.42674999999999996,2,6,2,10,8,96,53,0.48175,157,82,0.5182500000000001,0.5232558139534884,0.16666666666666666,0.425531914893617,0.0,0.5520833333333334,0.18867924528301888,0.5222929936305732,0.0975609756097561
139,H,1.25,5.5,13.0,9,1,0,17,0,166,88,0.5577000000000001,99,40,0.44229999999999997,2,4,4,13,15,110,61,0.4764666666666667,95,37,0.5235333333333334,0.5301204819277109,0.19318181818181818,0.40404040404040403,0.0,0.5545454545454546,0.21311475409836064,0.3894736842105263,0.40540540540540543
140,D,1.4,4.33,9.0,4,6,0,11,6,112,51,0.5283333333333334,87,48,0.4716666666666667,4,3,3,14,9,115,64,0.45808333333333334,133,68,0.5419166666666667,0.45535714285714285,0.21568627450980393,0.5517241379310345,0.125,0.5565217391304348,0.21875,0.5112781954887218,0.1323529411764706
141,A,3.3,3.3,2.25,8,2,0,18,8,114,55,0.4985333333333334,111,59,0.5014666666666666,4,4,2,11,9,191,111,0.5933333333333333,104,54,0.4066666666666667,0.4824561403508772,0.32727272727272727,0.5315315315315315,0.13559322033898305,0.581151832460733,0.0990990990990991,0.5192307692307693,0.16666666666666666
142,D,2.4,3.25,3.0,0,3,7,3,15,87,46,0.48758333333333326,178,90,0.5124166666666666,4,3,3,8,5,119,51,0.49129999999999996,111,46,0.5087,0.5287356321839081,0.06521739130434782,0.5056179775280899,0.16666666666666666,0.42857142857142855,0.1568627450980392,0.4144144144144144,0.10869565217391304
143,H,2.3,3.3,3.1,2,1,7,9,20,101,44,0.44,137,77,0.56,4,3,3,14,10,131,68,0.50725,158,91,0.49275,0.43564356435643564,0.20454545454545456,0.5620437956204379,0.2597402597402597,0.5190839694656488,0.20588235294117646,0.5759493670886076,0.10989010989010989
144,D,2.5,3.25,2.87,2,2,6,8,16,87,40,0.4555,153,80,0.5445,1,2,7,9,19,124,64,0.48041666666666666,125,62,0.5195833333333334,0.45977011494252873,0.2,0.5228758169934641,0.2,0.5161290322580645,0.140625,0.496,0.3064516129032258
145,A,1.22,5.75,13.0,9,1,0,30,9,142,75,0.6712500000000001,41,23,0.32875,1,5,4,11,15,94,49,0.44358333333333333,158,74,0.5564166666666667,0.528169014084507,0.4,0.5609756097560976,0.391304347826087,0.5212765957446809,0.22448979591836735,0.46835443037974683,0.20270270270270271
146,H,2.0,3.3,3.75,5,2,3,13,10,152,65,0.5645,111,57,0.43550000000000005,3,6,1,18,14,107,57,0.521,123,66,0.47900000000000004,0.4276315789473684,0.2,0.5135135135135135,0.17543859649122806,0.5327102803738317,0.3157894736842105,0.5365853658536586,0.21212121212121213
147,D,1.57,3.75,7.0,5,5,0,21,9,155,81,0.5517333333333333,63,33,0.4482666666666666,3,2,5,11,11,136,63,0.524,120,58,0.4759999999999999,0.5225806451612903,0.25925925925925924,0.5238095238095238,0.2727272727272727,0.4632352941176471,0.1746031746031746,0.48333333333333334,0.1896551724137931
148,D,2.87,3.25,2.5,3,4,3,15,18,105,54,0.5201,136,70,0.47989999999999994,5,3,2,13,6,101,53,0.5135000000000001,98,58,0.48650000000000004,0.5142857142857142,0.2777777777777778,0.5147058823529411,0.2571428571428571,0.5247524752475248,0.24528301886792453,0.5918367346938775,0.10344827586206896
149,H,1.8,3.5,4.75,2,5,3,10,11,97,49,0.47180000000000005,155,82,0.5282,3,2,5,13,20,121,61,0.46175,133,76,0.53825,0.5051546391752577,0.20408163265306123,0.5290322580645161,0.13414634146341464,0.5041322314049587,0.21311475409836064,0.5714285714285714,0.2631578947368421
150,D,2.4,3.25,2.9,4,0,6,13,20,80,44,0.47584999999999994,142,77,0.52415,4,3,3,17,18,115,63,0.5521666666666667,125,58,0.4478333333333333,0.55,0.29545454545454547,0.5422535211267606,0.2597402597402597,0.5478260869565217,0.2698412698412698,0.464,0.3103448275862069
151,A,3.0,3.3,2.37,1,4,5,10,21,117,60,0.4504166666666666,156,74,0.5495833333333333,2,4,4,9,10,137,79,0.5082,104,48,0.4918,0.5128205128205128,0.16666666666666666,0.47435897435897434,0.28378378378378377,0.5766423357664233,0.11392405063291139,0.46153846153846156,0.20833333333333334
152,D,1.4,4.33,9.0,3,7,0,10,6,117,56,0.5393333333333333,76,43,0.4606666666666666,3,4,3,12,11,114,57,0.47646666666666665,148,83,0.5235333333333334,0.47863247863247865,0.17857142857142858,0.5657894736842105,0.13953488372093023,0.5,0.21052631578947367,0.5608108108108109,0.13253012048192772
153,H,1.5,4.0,7.5,4,4,2,12,6,111,55,0.51535,87,53,0.48465,3,1,6,12,21,118,61,0.4588333333333334,150,84,0.5411666666666667,0.4954954954954955,0.21818181818181817,0.6091954022988506,0.11320754716981132,0.5169491525423728,0.19672131147540983,0.56,0.25
154,H,5.5,3.5,1.72,0,4,6,2,13,86,43,0.48933333333333323,177,92,0.5106666666666667,5,5,0,22,10,149,77,0.5512333333333334,64,34,0.44876666666666665,0.5,0.046511627906976744,0.519774011299435,0.14130434782608695,0.5167785234899329,0.2857142857142857,0.53125,0.29411764705882354
155,H,1.28,5.0,13.0,4,4,2,10,9,201,116,0.5950833333333334,99,52,0.40491666666666665,4,4,2,8,4,121,52,0.48929999999999996,106,46,0.5107,0.5771144278606966,0.08620689655172414,0.5252525252525253,0.17307692307692307,0.4297520661157025,0.15384615384615385,0.4339622641509434,0.08695652173913043
156,A,2.75,3.25,2.6,4,1,5,13,17,113,61,0.48474999999999996,114,52,0.51525,5,2,3,10,7,152,64,0.5767500000000001,102,53,0.42325,0.5398230088495575,0.21311475409836064,0.45614035087719296,0.3269230769230769,0.42105263157894735,0.15625,0.5196078431372549,0.1320754716981132
157,A,4.5,3.5,1.8,1,5,4,12,16,87,47,0.4340833333333334,162,73,0.5659166666666667,8,0,2,19,7,132,71,0.517,120,64,0.48300000000000004,0.5402298850574713,0.2553191489361702,0.4506172839506173,0.2191780821917808,0.5378787878787878,0.2676056338028169,0.5333333333333333,0.109375
158,H,2.5,3.25,2.87,4,3,3,15,10,134,72,0.50025,155,88,0.49974999999999997,3,3,4,12,11,135,66,0.525,127,57,0.4749999999999999,0.5373134328358209,0.20833333333333334,0.567741935483871,0.11363636363636363,0.4888888888888889,0.18181818181818182,0.44881889763779526,0.19298245614035087
159,H,2.0,3.3,4.0,3,1,6,11,19,92,42,0.44875,146,82,0.55125,3,4,3,15,18,99,49,0.5167499999999999,137,70,0.48324999999999996,0.45652173913043476,0.2619047619047619,0.5616438356164384,0.23170731707317074,0.494949494949495,0.30612244897959184,0.5109489051094891,0.2571428571428571
160,A,2.87,3.25,2.5,1,3,6,10,22,123,58,0.4561666666666666,151,72,0.5438333333333333,2,4,4,12,14,116,65,0.4732166666666667,104,40,0.5267833333333334,0.4715447154471545,0.1724137931034483,0.4768211920529801,0.3055555555555556,0.5603448275862069,0.18461538461538463,0.38461538461538464,0.35
161,D,1.8,3.25,5.0,8,2,0,20,7,137,56,0.5542333333333332,93,39,0.44576666666666664,6,2,2,14,8,140,73,0.5462499999999999,114,44,0.45374999999999993,0.40875912408759124,0.35714285714285715,0.41935483870967744,0.1794871794871795,0.5214285714285715,0.1917808219178082,0.38596491228070173,0.18181818181818182
162,H,3.75,3.6,1.9,3,5,2,14,11,113,61,0.52575,116,59,0.47425000000000006,8,1,1,27,11,144,76,0.6767500000000001,40,22,0.32325000000000004,0.5398230088495575,0.22950819672131148,0.5086206896551724,0.1864406779661017,0.5277777777777778,0.35526315789473684,0.55,0.5
163,D,2.5,3.25,2.8,1,2,7,11,20,131,61,0.46908333333333335,130,68,0.5309166666666667,1,6,3,16,18,120,61,0.49839999999999995,115,58,0.5016,0.46564885496183206,0.18032786885245902,0.5230769230769231,0.29411764705882354,0.5083333333333333,0.26229508196721313,0.5043478260869565,0.3103448275862069
164,A,6.5,3.75,1.57,3,1,6,12,19,122,58,0.45283333333333337,146,83,0.5471666666666667,3,7,0,9,5,116,52,0.5398333333333333,82,44,0.4601666666666666,0.47540983606557374,0.20689655172413793,0.5684931506849316,0.2289156626506024,0.4482758620689655,0.17307692307692307,0.5365853658536586,0.11363636363636363
